job_id,job_title,company_name,company_rating,location,scraped_city,role_category,experience_raw,experience_min_yrs,experience_max_yrs
19700,ServiceNow ITOM Business Analyst,Capgemini,3.6,"Hybrid - Chennai, Pune, Bengaluru",Chennai,Business Analyst,6-11 Yrs,6.0,11.0
19701,Business Analyst / Product Owner,Expert Solution Technologies,4.2,Hybrid - Chennai,Chennai,Business Analyst,2-6 Yrs,2.0,6.0
19702,Business Analyst/Functional Consultant,Sedin Technologies,4.5,Chennai,Chennai,Business Analyst,3-5 Yrs,3.0,5.0
19703,ERP HCM Business Analyst,Hexaware Technologies,3.4,"Chennai, Kolkata, Mumbai, New Delhi, Hyderabad, Pune, Bengaluru",Chennai,Business Analyst,3-6 Yrs,3.0,6.0
19704,Business Analyst - Banking Domain (RFP & Automation Focus),Tech Mahindra,3.3,"Chennai, Pune, Bengaluru",Chennai,Business Analyst,10-16 Yrs,0.0,0.0
19705,Business Analyst- Life insurance,Cognizant,3.7,"Chennai, Noida, Bengaluru",Chennai,Business Analyst,6-11 Yrs,6.0,11.0
19706,Business Analyst (Product Owner),GS Lab Gavs,3.7,Chennai,Chennai,Business Analyst,5-10 Yrs,5.0,10.0
19707,LoanIQ Technical Business Analyst _ Exp:10 + Years,Atyeti,3.7,"Hybrid - Chennai, Pune, Bengaluru",Chennai,Business Analyst,10-15 Yrs,0.0,0.0
19708,Senior Business Analyst,Bahwan CyberTek,3.3,Chennai,Chennai,Business Analyst,4-8 Yrs,4.0,8.0
19709,Senior Business Analyst Standard III,Bahwan CyberTek,3.3,Chennai,Chennai,Business Analyst,2-7 Yrs,2.0,7.0
19710,Senior Business Analyst,Intellect Design Arena,3.5,Chennai,Chennai,Business Analyst,7-11 Yrs,7.0,11.0
19711,Senior Business Analyst(Only Chennai Candidates),Zakapps Software,4.2,Chennai,Chennai,Business Analyst,6-10 Yrs,6.0,10.0
19712,Senior Business Analyst - WMS,UPS Supply Chain Solutions (UPS SCS),3.6,"Chennai, Kolkata, Mumbai, New Delhi, Hyderabad, Pune, Bengaluru",Chennai,Business Analyst,7-10 Yrs,7.0,10.0
19713,Senior Business Analyst,Azilen,2.9,"Chennai, Kolkata, Mumbai, New Delhi, Hyderabad, Pune, Bengaluru",Chennai,Business Analyst,5-7 Yrs,5.0,7.0
19714,Senior Business Analyst Profiles Strategic Project Support,Logic Planet,2.8,"Chennai, Kolkata, Mumbai, New Delhi, Hyderabad, Pune, Bengaluru",Chennai,Business Analyst,7-12 Yrs,7.0,12.0
19715,Sr Business analyst _Infosys,Logic Planet,2.8,"Chennai, Kolkata, Mumbai, New Delhi, Hyderabad, Pune, Bengaluru",Chennai,Business Analyst,10-14 Yrs,0.0,0.0
19716,Senior Business Analyst,Nityo Infotech,3.2,"Chennai, Kolkata, Mumbai, New Delhi, Hyderabad, Pune, Bengaluru",Chennai,Business Analyst,4-10 Yrs,4.0,10.0
19717,Senior Business Analyst SAP IBP,Tech Stalwart Solution,3.2,"Chennai, Kolkata, Mumbai, New Delhi, Hyderabad, Pune, Bengaluru",Chennai,Business Analyst,6-10 Yrs,6.0,10.0
19718,RPA Business Analyst/ Scrum Master,Photon,4.1,"Chennai, Kolkata, Mumbai, New Delhi, Hyderabad, Pune, Bengaluru",Chennai,Business Analyst,6-11 Yrs,6.0,11.0
19719,ServiceNow Business Analyst,Leading Client,3.6,"Chennai, Hyderabad, Bengaluru",Chennai,Business Analyst,14-20 Yrs,14.0,20.0
19720,Product Owner /Sr. Business Analyst (PreSales),Alp Consulting,3.6,Chennai,Chennai,Business Analyst,2-7 Yrs,2.0,7.0
19721,Senior Consultant - Business Analyst,enGen Global,3.8,Chennai,Chennai,Business Analyst,9-12 Yrs,9.0,12.0
19722,Insurance Business Analyst(CH),Hexaware Technologies,3.4,Chennai,Chennai,Business Analyst,2-6 Yrs,2.0,6.0
19723,Digital Business Analyst,Hexaware Technologies,3.4,Chennai,Chennai,Business Analyst,12-14 Yrs,12.0,14.0
19724,Business Analyst | Compliance/IMDS Engineer,APA Engineering,4.0,"Chennai, Hyderabad, Bengaluru",Chennai,Business Analyst,1-2 Yrs,1.0,2.0
19725,Team Lead Business Analyst,Hdfc Bank,3.8,Chennai,Chennai,Business Analyst,10-15 Yrs,0.0,0.0
19726,LEAD BUSINESS ANALYST,Godigi Infotech,2.4,Chennai,Chennai,Business Analyst,9-12 Yrs,9.0,12.0
19727,IT Business Analyst,Techno Tackle Software Solutions,5.0,Chennai,Chennai,Business Analyst,2-7 Yrs,2.0,7.0
19728,Opening For Senior Business analyst,Tekskills India Pvt ltd,3.6,Chennai,Chennai,Business Analyst,8-13 Yrs,8.0,13.0
19729,Senior Business Analyst Dynamics 365,MSC Technology,4.0,Chennai,Chennai,Business Analyst,4-9 Yrs,4.0,9.0
19730,Business Analyst - FX Treasury /Wealth Domain,CGI,4.0,"Chennai, Hyderabad, Mumbai (All Areas)",Chennai,Business Analyst,5-10 Yrs,5.0,10.0
19731,Techno-functional Business Analyst (Java),Synechron,3.4,Chennai,Chennai,Business Analyst,10-15 Yrs,0.0,0.0
19732,CASA Operations - Business Analyst,Mizuho Global Services,3.1,Chennai(Perungudi),Chennai,Business Analyst,10-18 Yrs,0.0,0.0
19733,Senior Test Engineer/ Test Lead / Business Analyst,Tristha Global,4.3,Chennai,Chennai,Business Analyst,5-12 Yrs,5.0,12.0
19734,HCL Tech Hiring For Agile Business Analyst Role,HCLTech,3.4,Hybrid - Chennai,Chennai,Business Analyst,6-10 Yrs,6.0,10.0
19735,Business Analyst -Enterprise Product,10decoders,2.4,Chennai,Chennai,Business Analyst,2-7 Yrs,2.0,7.0
19736,Business Analyst - PC Insurance,Hexaware Technologies,3.4,"Hybrid - Chennai, Noida, Hyderabad",Chennai,Business Analyst,9-12 Yrs,9.0,12.0
19737,Business Analyst General Insurance,The Closing Gap,3.6,Chennai,Chennai,Business Analyst,5-10 Yrs,5.0,10.0
19738,Stress Testing Business Analyst,Leading IT Software Company,3.6,"Hybrid - Chennai, Gurugram, Bengaluru",Chennai,Business Analyst,8-13 Yrs,8.0,13.0
19739,Technical Business Analyst,Optimum Solutions,3.2,"Hybrid - Chennai, Pune",Chennai,Business Analyst,10-20 Yrs,10.0,20.0
19740,Senior Business Analyst,Straive,3.3,Hybrid - Chennai,Chennai,Business Analyst,8-10 Yrs,8.0,10.0
19741,Senior Business Analyst,Twixor,4.0,Chennai,Chennai,Business Analyst,6-8 Yrs,6.0,8.0
19742,Sr Business Analyst,Episode Six Inc,3.6,Chennai,Chennai,Business Analyst,15-20 Yrs,15.0,20.0
19743,Senior Business Analyst HIS / EMR Implementation,10decoders,2.4,Chennai,Chennai,Business Analyst,8-10 Yrs,8.0,10.0
19744,Senior Business Analyst,Ciklum,3.5,Chennai,Chennai,Business Analyst,5-10 Yrs,5.0,10.0
19745,Cons/Senior Cons-Business Analyst/Product Owner with US Healthcare,enGen Global,3.8,"Chennai, Hyderabad",Chennai,Business Analyst,6-11 Yrs,6.0,11.0
19746,Senior Business Analyst,Ignitho,3.2,Chennai,Chennai,Business Analyst,5-10 Yrs,5.0,10.0
19747,Senior Business Analyst,Siro Clinpharm,3.7,Chennai,Chennai,Business Analyst,5-8 Yrs,5.0,8.0
19748,Senior Business Analyst (Derivatives and Structured Products),protiviti india,3.6,Hybrid - Chennai,Chennai,Business Analyst,12-17 Yrs,12.0,17.0
19749,Senior Business Analyst,UPS Supply Chain Solutions (UPS SCS),3.6,Chennai,Chennai,Business Analyst,6-12 Yrs,6.0,12.0
19750,Senior Business Analyst,SOLVERMINDS Solutions & Technologies Pvt.Ltd.,3.3,Chennai,Chennai,Business Analyst,5-7 Yrs,5.0,7.0
19751,Sr. Business Analyst,La Freightlift,2.9,Chennai,Chennai,Business Analyst,3-8 Yrs,3.0,8.0
19752,Senior Business Analyst Payments,Quadrytrix,2.7,Chennai,Chennai,Business Analyst,4-6 Yrs,4.0,6.0
19753,Sr Business Analyst - RPA,Olam International,3.7,Chennai,Chennai,Business Analyst,3-6 Yrs,3.0,6.0
19754,Analyst/Senior Analyst - Business Analyst,enGen Global,3.8,"Chennai, Hyderabad",Chennai,Business Analyst,1-6 Yrs,1.0,6.0
19755,Senior Business Analyst,Recruitrix Technologies,3.6,Chennai,Chennai,Business Analyst,3-5 Yrs,3.0,5.0
19756,Sr Business Analyst â€“ ServiceNow,iBeris Software,4.7,Chennai,Chennai,Business Analyst,8-10 Yrs,8.0,10.0
19757,Senior Business Analyst,ValGenesis,3.0,Chennai,Chennai,Business Analyst,2-7 Yrs,2.0,7.0
19758,Senior Business Analyst,Adeptview,4.5,Chennai,Chennai,Business Analyst,7-12 Yrs,7.0,12.0
19759,Sr.Executive - Business Analyst,Xerago B2B,3.6,Chennai,Chennai,Business Analyst,4-6 Yrs,4.0,6.0
19760,Consultant / Senior Consultant - Business Analyst,enGen Global,3.8,"Chennai, Hyderabad",Chennai,Business Analyst,8-12 Yrs,8.0,12.0
19761,ServiceNow ITAM Business Analyst,NuStar,3.6,"Chennai, Pune, Bengaluru",Chennai,Business Analyst,8-12 Yrs,8.0,12.0
19762,Virtusa actively looking For Business Analyst(Banking) in Chennai,Virtusa,3.7,Chennai,Chennai,Business Analyst,7-10 Yrs,7.0,10.0
19763,Salesforce Business Analyst- Business Analysis,Photon,4.1,Chennai,Chennai,Business Analyst,2-3 Yrs,2.0,3.0
19764,Lead Business Analyst- Product,Prudential,3.6,"Chennai, Kolkata, Mumbai, New Delhi, Hyderabad, Pune, Bengaluru",Chennai,Business Analyst,10-15 Yrs,0.0,0.0
19765,CPQ/CLM IT Business Analyst/Config Engineer,Rarr Technologies,4.2,Chennai,Chennai,Business Analyst,7-10 Yrs,7.0,10.0
19766,Business Analyst - Healthcare,Onesoft Technologies,3.6,Chennai,Chennai,Business Analyst,3-8 Yrs,3.0,8.0
19767,Business Analyst Premium II,Bahwan CyberTek,3.3,Chennai,Chennai,Business Analyst,3-7 Yrs,3.0,7.0
19768,RPA - Business Analyst,Mizuho Global Services,3.1,Chennai(Perungudi),Chennai,Business Analyst,5-10 Yrs,5.0,10.0
19769,Salesforce Business Analyst,Info Services,3.8,Hybrid - Chennai,Chennai,Business Analyst,8-12 Yrs,8.0,12.0
19770,Business Analyst Professional,Krazy Mantra It,3.6,"Chennai, Pune, Bengaluru",Chennai,Business Analyst,4-9 Yrs,4.0,9.0
19771,Business Analysis Professional,Krazy Mantra It,3.6,"Chennai, Bhubaneswar, Kolkata, Hyderabad, Pune, Bengaluru",Chennai,Business Analyst,6-9 Yrs,6.0,9.0
19772,Business Analyst - Telecom,Krazy Mantra It,3.6,"Chennai, Noida, Mumbai, Hyderabad, Pune, Gurugram, Bengaluru",Chennai,Business Analyst,7-10 Yrs,7.0,10.0
19773,Executive- Business Analyst,Prudential Corporation Asia,3.6,"Chennai, Kolkata, Mumbai, New Delhi, Hyderabad, Pune, Bengaluru",Chennai,Business Analyst,2-4 Yrs,2.0,4.0
19774,ERP Business Analyst,Calderys India Refractories,4.1,"Chennai, Kolkata, Mumbai, New Delhi, Hyderabad, Pune, Bengaluru",Chennai,Business Analyst,2-6 Yrs,2.0,6.0
19775,Manager Business Analysis,Aspera Advisors,3.6,"Chennai, Kolkata, Mumbai, New Delhi, Hyderabad, Pune, Bengaluru",Chennai,Business Analyst,2-5 Yrs,2.0,5.0
19776,Executive- Business Analyst,Prudential,3.6,"Chennai, Kolkata, Mumbai, New Delhi, Hyderabad, Pune, Bengaluru",Chennai,Business Analyst,2-4 Yrs,2.0,4.0
19777,Business Analyst - Customer Platform,Drivetrain,1.6,"Chennai, Kolkata, Mumbai, New Delhi, Hyderabad, Pune, Bengaluru",Chennai,Business Analyst,1-4 Yrs,1.0,4.0
19778,Business Analyst SAP FICO (Asia IS SSC),Valeo,3.9,Chennai,Chennai,Business Analyst,3-6 Yrs,3.0,6.0
19779,Capital Market -Business Analyst,Kiash Solutions LLP,3.6,"Hybrid - Chennai, Hyderabad, Bengaluru",Chennai,Business Analyst,10-15 Yrs,0.0,0.0
19780,Business Analyst / Associate Project Manager,Ziffity Solutions,3.9,Hybrid - Chennai,Chennai,Business Analyst,5-8 Yrs,5.0,8.0
19781,Business Analyst I (NetSuite only) (Overnight shift),ACV Auctions,3.7,Remote,Chennai,Business Analyst,1-3 Yrs,1.0,3.0
19782,Consultant - Business Analyst,enGen Global,3.8,Chennai,Chennai,Business Analyst,6-9 Yrs,6.0,9.0
19783,Business Analyst - Shipping & Logistics,Kumaran Systems,3.2,Chennai,Chennai,Business Analyst,6-11 Yrs,6.0,11.0
19784,Junior Business Analyst,Stri Consulting,3.6,Chennai,Chennai,Business Analyst,8-13 Yrs,8.0,13.0
19785,Business Advisory Senior Analyst,Accenture,3.7,Chennai,Chennai,Business Analyst,5-8 Yrs,5.0,8.0
19786,Salesforce Business Analyst,tekskills india pvt ltd,3.6,Chennai,Chennai,Business Analyst,6-10 Yrs,6.0,10.0
19787,Business Analyst Identity and Access Management,Tekskills india pvt ltd,3.6,Chennai,Chennai,Business Analyst,8-13 Yrs,8.0,13.0
19788,Opening For T24 Business analyst - Payments (Techno Functional),Tekskills India Pvt ltd,3.6,Chennai,Chennai,Business Analyst,10-15 Yrs,0.0,0.0
19789,Opening For Banking Payments Business Analyst,Tekskills India Pvt ltd,3.6,Chennai,Chennai,Business Analyst,6-10 Yrs,6.0,10.0
19790,Business Analyst / Scrum Master / SPOC US Client,Expert Solution Technologies,4.2,Hybrid - Chennai,Chennai,Business Analyst,2-6 Yrs,2.0,6.0
19791,Servicenow Developer/Lead/Business Analyst,Element Infomatics,3.3,Chennai,Chennai,Business Analyst,4-9 Yrs,4.0,9.0
19792,Business Analyst (US Healthcare / Medicaid) with SQL,Leading Client,3.6,Hybrid - Chennai,Chennai,Business Analyst,7-12 Yrs,7.0,12.0
19793,Sr Analyst III Business Process Transactions,DXC Technology,3.6,Chennai,Chennai,Business Analyst,5-8 Yrs,5.0,8.0
19794,Senior Business Intelligence Analyst,Caterpillar Inc,4.1,Chennai,Chennai,Business Analyst,4-8 Yrs,4.0,8.0
19795,Sr Analyst II Finance Business Partner,DXC Technology,3.6,Chennai,Chennai,Business Analyst,7-12 Yrs,7.0,12.0
19796,"Business Analyst, Accounts Payable Management",Nextracker,4.2,Chennai,Chennai,Business Analyst,3-6 Yrs,3.0,6.0
19797,ServiceNow Business Analyst,Prodapt Solutions,3.5,Chennai,Chennai,Business Analyst,4-9 Yrs,4.0,9.0
19798,Murex Business Analyst - FM Products,Luxoft,3.6,"Chennai, Mumbai, Pune",Chennai,Business Analyst,8-12 Yrs,8.0,12.0
19799,Wanted Business Analyst in Marketing with 1 To 3 yr exp,Gharuda Infotech,4.2,Chennai(Nungambakkam +1),Chennai,Business Analyst,1-3 Yrs,1.0,3.0
19800,Pega Business Analyst,Evonsys India,3.3,"Hybrid - Chennai, Kolkata, Hyderabad",Chennai,Business Analyst,5-10 Yrs,5.0,10.0
19801,Consultant - Business Analyst ( Claims - Payer Side ),enGen Global,3.8,"Chennai, Hyderabad",Chennai,Business Analyst,9-12 Yrs,9.0,12.0
19802,Business Analyst Pre Sales,Unlimited Innovations,3.2,Chennai,Chennai,Business Analyst,20-22 Yrs,20.0,22.0
19803,Business Analyst / Pre - Sales,Unlimited Innovations,3.2,Chennai,Chennai,Business Analyst,6-11 Yrs,6.0,11.0
19804,Insurance Business Analyst,PSRTEK,4.3,Chennai,Chennai,Business Analyst,9-12 Yrs,9.0,12.0
19805,Business Analysis/ Project Management,Nathan Research,1.4,Chennai,Chennai,Business Analyst,2-5 Yrs,2.0,5.0
19806,Business Analyst - Investment Management,Stradegi Solutions,3.3,Chennai,Chennai,Business Analyst,2-3 Yrs,2.0,3.0
19807,Business Analysis & Consulting Professionals,Pr Glolinks,4.1,Chennai,Chennai,Business Analyst,5-10 Yrs,5.0,10.0
19808,Business Analyst Healthcare,IBU Consulting,3.7,Chennai,Chennai,Business Analyst,1-4 Yrs,1.0,4.0
19809,Business Analyst and Testing,Intecai Digital,2.3,Chennai,Chennai,Business Analyst,2-7 Yrs,2.0,7.0
19810,VisionPlus Testing + cards domain + Business analyst,Han Digital Solution,3.6,"Chennai, Madurai, Tiruppur, Salem, Tiruchirapalli, Coimbatore",Chennai,Business Analyst,3-8 Yrs,3.0,8.0
19811,Business Analyst - Insurance Domain,Clover Infotech,3.4,Chennai,Chennai,Business Analyst,6-12 Yrs,6.0,12.0
19812,Business Analyst Subject Matter Expert,Optisol Business Solutions,3.8,Chennai,Chennai,Business Analyst,3-8 Yrs,3.0,8.0
19813,Business Analyst (MBA Fresher),Zakapps Software,4.2,Chennai,Chennai,Business Analyst,1-5 Yrs,1.0,5.0
19814,Manager - Business Analysis,GS Lab Gavs,3.7,Chennai,Chennai,Business Analyst,10-15 Yrs,0.0,0.0
19815,Business Analyst - Moodys Credit Risk,TalentAll Recruitment Services,3.6,Chennai,Chennai,Business Analyst,6-12 Yrs,6.0,12.0
19816,Business Analysis (Fresher),Sysarc Infomatix,3.5,Chennai,Chennai,Business Analyst,5-10 Yrs,5.0,10.0
19817,Business Analysis Professional,TAO Digital,3.5,Chennai,Chennai,Business Analyst,2-5 Yrs,2.0,5.0
19818,Business Analyst - Legal & Compliance,Sparix Global,5.0,Chennai,Chennai,Business Analyst,10-15 Yrs,0.0,0.0
19819,Business Systems Analyst (Cloud Supply Chain),Motorola Solutions,3.9,"Chennai, Kolkata, Mumbai, New Delhi, Hyderabad, Pune, Bengaluru",Chennai,Business Analyst,3-6 Yrs,3.0,6.0
19820,Business System Analyst,Fiserv,2.8,Chennai,Chennai,Business Analyst,10-15 Yrs,0.0,0.0
19821,Business Advisory Analyst,Accenture,3.7,Chennai,Chennai,Business Analyst,3-5 Yrs,3.0,5.0
19822,Senior Analyst - Business Intelligence,Dentsu Webchutney,2.9,Chennai,Chennai,Business Analyst,3-4 Yrs,3.0,4.0
19823,Senior Business Systems Analyst,UPS Supply Chain Solutions (UPS SCS),3.6,Chennai,Chennai,Business Analyst,4-9 Yrs,4.0,9.0
19824,Business Intelligence Analyst,Equiniti India,3.6,Chennai,Chennai,Business Analyst,7-12 Yrs,7.0,12.0
19825,Business Systems Analyst L2,Shell Info Technologies,3.2,Chennai,Chennai,Business Analyst,3-8 Yrs,3.0,8.0
19826,Business System Analyst,Apphienz,3.6,"Chennai, Kolkata, Mumbai, New Delhi, Hyderabad, Pune, Bengaluru",Chennai,Business Analyst,2-3 Yrs,2.0,3.0
19827,BSA-Business System Analyst,Krazy Mantra It,3.6,"Chennai, Pune, Bengaluru",Chennai,Business Analyst,5-12 Yrs,5.0,12.0
19828,Business Consultants,Thrise,3.9,"Chennai, Kolkata, Mumbai, New Delhi, Hyderabad, Pune, Bengaluru",Chennai,Business Analyst,2-6 Yrs,2.0,6.0
19829,Business Support Analyst,Freelancer Suresh J,3.6,Chennai(Mylapore),Chennai,Business Analyst,2-5 Yrs,2.0,5.0
19830,Business System Analyst,Quantum Strides,5.0,Chennai,Chennai,Business Analyst,1-4 Yrs,1.0,4.0
19831,"Analyst, Business Systems Procurement Applications",ICU Medical,3.9,Chennai,Chennai,Business Analyst,7-12 Yrs,7.0,12.0
19832,Business Process Modeling Analyst,Transunion,3.6,Chennai,Chennai,Business Analyst,4-6 Yrs,4.0,6.0
19833,"Analyst, Business Systems Operations",ICU Medical,3.9,Chennai,Chennai,Business Analyst,7-12 Yrs,7.0,12.0
19834,"Analyst, Business Systems Manufacturing",ICU Medical,3.9,Chennai,Chennai,Business Analyst,7-8 Yrs,7.0,8.0
19835,"Analyst, Business Systems Service Applications",ICU Medical,3.9,Chennai,Chennai,Business Analyst,7-12 Yrs,7.0,12.0
19836,"Analyst, Business Systems Financial Systems",ICU Medical,3.9,Chennai,Chennai,Business Analyst,7-12 Yrs,7.0,12.0
19837,Business Requirements Analysis,ags,3.6,"Chennai, Mumbai, Pune",Chennai,Business Analyst,5-7 Yrs,5.0,7.0
19838,Business & Financial Analyst,Cbts,3.9,Chennai,Chennai,Business Analyst,5-10 Yrs,5.0,10.0
19839,Business Systems Analyst / Product Manager,UPS Supply Chain Solutions (UPS SCS),3.6,Chennai,Chennai,Business Analyst,4-8 Yrs,4.0,8.0
19840,Business Support Analyst - Virtual Assistant,Prosidian Consulting,3.6,Chennai,Chennai,Business Analyst,No fixed duration,4.0,8.0
19841,Business Systems Analyst III,Alation,2.8,Chennai,Chennai,Business Analyst,5-10 Yrs,5.0,10.0
19842,Bussiness Analyst,Cognitive View,3.6,"Chennai, Kolkata, Mumbai, New Delhi, Hyderabad, Pune, Bengaluru",Chennai,Business Analyst,1-4 Yrs,1.0,4.0
19843,Pharmacovigilance Services Sr Analyst,Accenture,3.7,Chennai,Chennai,Business Analyst,5-8 Yrs,5.0,8.0
19844,Banking Advisory Senior Analyst,Accenture,3.7,Chennai,Chennai,Business Analyst,5-8 Yrs,5.0,8.0
19845,T24 Business Consultant,Han Digital Solution,3.6,"Chennai, Bengaluru",Chennai,Business Analyst,5-9 Yrs,5.0,9.0
19846,Product Owner,AI Infotech Chennai,3.6,Chennai,Chennai,Business Analyst,0-2 Yrs,0.0,2.0
19847,Presales / Solutioning - BD Professional,Shai Global Analytics,3.6,Chennai,Chennai,Business Analyst,0-1 Yrs,0.0,0.0
19848,Consulting Analyst,Cognizant,3.7,Chennai,Chennai,Business Analyst,7-9 Yrs,7.0,9.0
19849,Edgar Analyst,Edgar Efile Solutions,3.1,Chennai,Chennai,Business Analyst,2-3 Yrs,2.0,3.0
19850,Management Employee Sales Executive Lead Analyst,Zero Gravity Photography,2.5,Chennai,Chennai,Business Analyst,0-1 Yrs,0.0,0.0
19851,Senior Analyst - Asset Management,Microland,3.5,Chennai,Chennai,Business Analyst,3-7 Yrs,3.0,7.0
19852,Business Architect,Accenture,3.7,Chennai,Chennai,Business Analyst,12-15 Yrs,12.0,15.0
19853,Business Process Architect,Accenture,3.7,Chennai,Chennai,Business Analyst,4-8 Yrs,4.0,8.0
19854,Business Analyst_ Investment Banking,Mphasis,3.3,Remote,Chennai,Business Analyst,8-13 Yrs,8.0,13.0
19855,Business Consultants,Global Act,4.0,"Chennai, Avadi, Ariyalur, Dharmapuri, Coimbatore, Cuddalore",Chennai,Business Analyst,2-6 Yrs,2.0,6.0
19856,Business Consultants,Global Act,4.0,"Chennai, Ambattur, Avadi, Alandur, Ariyalur, Gangtok",Chennai,Business Analyst,2-6 Yrs,2.0,6.0
19857,Lead/ Senior Process Analyst with (SOP & LoanIQ)_ Exp: 8+ Years,Atyeti,3.7,Hybrid - Chennai,Chennai,Business Analyst,8-13 Yrs,8.0,13.0
19858,"Analyst, Transaction Advisory Services",Kroll,3.4,Chennai,Chennai,Business Analyst,0-2 Yrs,0.0,2.0
19859,Process Analyst,Stark Industries,4.9,Chennai,Chennai,Business Analyst,0-3 Yrs,0.0,3.0
19860,Senior Analyst - Pega,enGen Global,3.8,Chennai,Chennai,Business Analyst,3-6 Yrs,3.0,6.0
19861,Senior Analyst - Pega,enGen Global,3.8,"Chennai, Hyderabad",Chennai,Business Analyst,3-6 Yrs,3.0,6.0
19862,ServiceNow Business Process Consultant,Damco Solutions,3.4,"Chennai, Kolkata, Mumbai, New Delhi, Hyderabad, Pune, Bengaluru",Chennai,Business Analyst,2-6 Yrs,2.0,6.0
19863,Business Management Professional,Akshar Arbol International School,2.6,Chennai,Chennai,Business Analyst,0-3 Yrs,0.0,3.0
19864,Pharmacovigilance Services Analyst,Accenture,3.7,Chennai,Chennai,Business Analyst,3-5 Yrs,3.0,5.0
19865,Service Performance Analyst,athenahealth,3.9,Chennai,Chennai,Business Analyst,3-8 Yrs,3.0,8.0
19866,Business Transformation Manager,Accenture,3.7,Chennai,Chennai,Business Analyst,13-18 Yrs,13.0,18.0
19867,Senior Analyst - Java Backend,enGen Global,3.8,Chennai,Chennai,Business Analyst,3-6 Yrs,3.0,6.0
19868,Associate Business Advisor,Capgemini,3.6,Chennai,Chennai,Business Analyst,1-4 Yrs,1.0,4.0
19869,Business Process Designer,Accenture,3.7,Chennai,Chennai,Business Analyst,5-10 Yrs,5.0,10.0
19870,Senior Analyst,Chargeback Gurus,3.7,Chennai,Chennai,Business Analyst,18-20 Yrs,18.0,20.0
19871,Associate Analyst-TAX-TMT-TAX-Indirect Tax-Core,EY,3.4,Chennai,Chennai,Business Analyst,3-8 Yrs,3.0,8.0
19872,Banking Operations Analyst,Accenture,3.7,Chennai,Chennai,Business Analyst,3-5 Yrs,3.0,5.0
19873,Analyst,Cognizant,3.7,Chennai,Chennai,Business Analyst,10-12 Yrs,0.0,0.0
19874,Associate Analyst - TAX - TMT - TAX - Indirect Tax,EY,3.4,Chennai,Chennai,Business Analyst,3-8 Yrs,3.0,8.0
19875,Business Transformation Assoc Manager,Accenture,3.7,Chennai,Chennai,Business Analyst,10-14 Yrs,0.0,0.0
19876,Sr Deal Desk Analyst,Denodo Technologies,3.5,Chennai,Chennai,Business Analyst,5-10 Yrs,5.0,10.0
19877,Business Advisor,Capgemini,3.6,Chennai,Chennai,Business Analyst,2-5 Yrs,2.0,5.0
19878,Analyst / Senior Analyst - AEM Developer,enGen Global,3.8,"Chennai, Hyderabad",Chennai,Business Analyst,2-6 Yrs,2.0,6.0
19879,Business Development Manager Sales Dental Implants Manager,Capital Placement Services,3.6,"Chennai, Mumbai, Nagpur, Hyderabad, Kanpur, Lucknow, Ahmedabad, Gurugram, Bengaluru",Chennai,Business Analyst,2-8 Yrs,2.0,8.0
19880,Senior Software Analyst - UI Plus React Js Developer,Arkha Systems India,3.6,Chennai,Chennai,Business Analyst,3-6 Yrs,3.0,6.0
19881,Senior Java Programmer Analyst,Shakti Infosolutions,4.2,Chennai,Chennai,Business Analyst,3-6 Yrs,3.0,6.0
19882,Product Analyst/Senior Product Analyst(Retail),Chisquarelabs,3.5,Chennai,Chennai,Business Analyst,5-8 Yrs,5.0,8.0
19883,Senior Functional Analyst - SAP PM/CS,Staffice Global,3.6,Chennai,Chennai,Business Analyst,8-10 Yrs,8.0,10.0
19884,System Analyst,Techmasters Infomatrix,3.6,"Chennai, Ahmedabad, Bengaluru",Chennai,Business Analyst,5-10 Yrs,5.0,10.0
19885,Broker Vote Analyst,Crisil,3.6,Chennai,Chennai,Business Analyst,1-3 Yrs,1.0,3.0
19886,Executive Analyst,Crisil,3.6,Chennai,Chennai,Business Analyst,3 months duration,3.0,8.0
19887,Senior Business Associate,Porter,3.5,Chennai,Chennai,Business Analyst,1-3 Yrs,1.0,3.0
19888,Business Analyst_Lending,Leading IT Software Company,3.6,"Hybrid - Chennai, Gurugram, Bengaluru",Chennai,Business Analyst,8-13 Yrs,8.0,13.0
19889,Delay Analyst,Pro Ultimus,1.2,"Chennai, Kolkata, Mumbai, New Delhi, Hyderabad, Pune, Bengaluru",Chennai,Business Analyst,5-7 Yrs,5.0,7.0
19890,Product Analyst,Beinex,2.2,"Chennai, Kolkata, Mumbai, New Delhi, Hyderabad, Pune, Bengaluru",Chennai,Business Analyst,2-5 Yrs,2.0,5.0
19891,Business Analyst,Qrewz Ventures,3.6,Chennai,Chennai,Business Analyst,4-8 Yrs,4.0,8.0
19892,Business Analyst_Payment&Cash management_2 To 5 years,Kiya.ai,3.9,Hybrid - Chennai,Chennai,Business Analyst,2-5 Yrs,2.0,5.0
19893,Asst. Business Manager,Seven Consultancy,3.6,"Chennai, Kolkata, Mumbai, Hyderabad, Ahmedabad, Bengaluru",Chennai,Business Analyst,2-5 Yrs,2.0,5.0
19894,Analyst,APM Terminals,4.3,Chennai,Chennai,Business Analyst,2-3 Yrs,2.0,3.0
19895,Business Solutions Lead Architect,Lennox India Technology Centre (LITC),3.6,Chennai,Chennai,Business Analyst,13-18 Yrs,13.0,18.0
